Periods,Units,beta,beta_sd,Type
500,400,250.823512857058,11.8772439371692,Begge unit root (1)
10,500,6.00118054692743,0.200154486995659,Begge unit root (1)
30,500,15.990578804304,0.650532531829815,Begge unit root (1)
50,500,26.0172425047173,1.12242421013308,Begge unit root (1)
70,500,36.089229063545,1.53796539662103,Begge unit root (1)
100,500,51.0063474736612,2.19592731804015,Begge unit root (1)
200,500,101.10529572164,4.37940474952246,Begge unit root (1)
300,500,151.220189186357,6.88924345364501,Begge unit root (1)
400,500,201.775304428172,8.77350733749091,Begge unit root (1)
500,500,250.520144749708,11.5253752659211,Begge unit root (1)
10,10,1.01236283352741,0.236372633908642,Y unit root (1)
30,10,1.0000289610389,0.209825363906741,Y unit root (1)
50,10,0.996898776043074,0.203157359324459,Y unit root (1)
70,10,1.02607827367492,0.200124176308381,Y unit root (1)
100,10,0.993600360543767,0.201585575150261,Y unit root (1)
200,10,1.00796530390335,0.192356350524199,Y unit root (1)
300,10,0.990698579421757,0.201688543341268,Y unit root (1)
400,10,0.996492815447372,0.196432351936006,Y unit root (1)
500,10,0.991798503039511,0.201995612238512,Y unit root (1)
10,30,0.999413546316223,0.125539609320704,Y unit root (1)
30,30,1.00594711982418,0.115929561563806,Y unit root (1)
50,30,0.997710130857479,0.114129131494301,Y unit root (1)
70,30,0.996981586918087,0.11613377130937,Y unit root (1)
100,30,1.00155276242313,0.111552755872855,Y unit root (1)
200,30,1.00414812069576,0.118224671097994,Y unit root (1)
300,30,0.992340860968896,0.106467820435925,Y unit root (1)
400,30,0.995915155554185,0.108195720550858,Y unit root (1)
500,30,0.992965846147871,0.110612101023799,Y unit root (1)
10,50,0.996074550724951,0.0937690522549001,Y unit root (1)
30,50,1.00186628406819,0.0932147278200648,Y unit root (1)
50,50,1.00034644351378,0.090250767629236,Y unit root (1)
70,50,1.00193339094949,0.0945678325949669,Y unit root (1)
100,50,0.992505694804853,0.0895654144574914,Y unit root (1)
200,50,1.00235773148725,0.0908868165192716,Y unit root (1)
300,50,1.00333038211395,0.0906181405841904,Y unit root (1)
400,50,0.996885641531811,0.0885388852951527,Y unit root (1)
500,50,1.00488959968613,0.0854954861166812,Y unit root (1)
10,70,0.998172280742096,0.0786758848199677,Y unit root (1)
30,70,1.00317188842897,0.0778094972443123,Y unit root (1)
50,70,0.997724326060435,0.0721575617956703,Y unit root (1)
70,70,1.00431537125149,0.0768310421854142,Y unit root (1)
100,70,1.00495358549423,0.0757373424120444,Y unit root (1)
200,70,0.997496097848298,0.07471105583898,Y unit root (1)
300,70,0.999173445414997,0.0707853792856983,Y unit root (1)
400,70,0.998253952980444,0.0704341549378584,Y unit root (1)
500,70,0.990361222116167,0.0740562752537749,Y unit root (1)
10,100,1.00413515755608,0.070539505343582,Y unit root (1)
30,100,0.998706269469742,0.06428622305486,Y unit root (1)
50,100,0.995641559670773,0.062917313938076,Y unit root (1)
70,100,1.00330973214439,0.0596025085854224,Y unit root (1)
100,100,1.00128878042324,0.0622890047629025,Y unit root (1)
200,100,1.00355840784971,0.0632965834360534,Y unit root (1)
300,100,1.00127905977206,0.0596544977783725,Y unit root (1)
400,100,0.997476976910285,0.0590107059363466,Y unit root (1)
500,100,1.00175026919874,0.0594811085852139,Y unit root (1)
10,200,0.999154233471274,0.0465823792463927,Y unit root (1)
30,200,0.997725812654408,0.0438011559297254,Y unit root (1)
50,200,1.0028971283968,0.0452119481485621,Y unit root (1)
70,200,0.998501563737078,0.0421698492230504,Y unit root (1)
100,200,0.999727506242136,0.0444664978225198,Y unit root (1)
200,200,0.998955955401329,0.0433514143290112,Y unit root (1)
300,200,1.00352546561329,0.0443567600766219,Y unit root (1)
400,200,1.00299376082457,0.0446151357462906,Y unit root (1)
500,200,0.998823812006418,0.0447817107752754,Y unit root (1)
10,300,1.00312408597822,0.0398144203610339,Y unit root (1)
30,300,0.999065853358879,0.0377378766635092,Y unit root (1)
50,300,1.00068070561856,0.0366557071417908,Y unit root (1)
70,300,0.999798944708449,0.0361596555661347,Y unit root (1)
100,300,1.00348543624741,0.0338280981696578,Y unit root (1)
200,300,0.999682532094864,0.0350847574547108,Y unit root (1)
300,300,0.999956688314886,0.035133194535393,Y unit root (1)
400,300,0.997540066513293,0.0354646768264604,Y unit root (1)
500,300,1.0007586645353,0.0344010445073044,Y unit root (1)
10,400,0.999252689110549,0.0365656435334411,Y unit root (1)
30,400,1.0007117183137,0.0311628272975799,Y unit root (1)
50,400,1.00217793792284,0.0301213936263761,Y unit root (1)
70,400,0.997714633402325,0.0308785610133668,Y unit root (1)
100,400,1.00168898287458,0.0312192816697922,Y unit root (1)
200,400,1.00117230453902,0.0318184284938522,Y unit root (1)
300,400,1.00051368372234,0.0299040741160559,Y unit root (1)
400,400,0.999893686551456,0.0297205945799381,Y unit root (1)
