Periods,Units,beta,beta_sd,Type
10,30,1.99991227345898,0.0142496746677745,X unit root (1)
30,30,2.00026540518397,0.00455808413776844,X unit root (1)
50,30,2.00012319169672,0.00269654843957124,X unit root (1)
70,30,2.000072728426,0.00191459291682286,X unit root (1)
100,30,2.00005776338695,0.00137220555241605,X unit root (1)
200,30,2.00004063080746,0.000694409756964489,X unit root (1)
300,30,2.0000124856333,0.000477761424653977,X unit root (1)
400,30,1.99998903654251,0.00033354406750694,X unit root (1)
500,30,1.99998867315064,0.000243270478831097,X unit root (1)
10,50,1.99971314946339,0.0111927082916979,X unit root (1)
30,50,2.00003831391921,0.00346384857400467,X unit root (1)
50,50,1.99998330021137,0.00205126544238592,X unit root (1)
70,50,1.99996248295841,0.00148060013433861,X unit root (1)
100,50,2.00000943443898,0.000994244487840885,X unit root (1)
200,50,1.99996707104821,0.000522454138626797,X unit root (1)
300,50,2.00001256835919,0.000335303117921392,X unit root (1)
400,50,2.00001574118571,0.000253915381779116,X unit root (1)
500,50,2.00000138411266,0.000198337513434762,X unit root (1)
10,70,2.00013096432726,0.00848447006307394,X unit root (1)
30,70,1.9997853349843,0.00264297145303497,X unit root (1)
50,70,1.99989042185191,0.00177573545908947,X unit root (1)
70,70,1.99995328713761,0.00120408446493548,X unit root (1)
100,70,2.00007003004917,0.000817449226900668,X unit root (1)
200,70,2.00001952929046,0.000418801850444664,X unit root (1)
300,70,1.99999055154254,0.000296451188555512,X unit root (1)
400,70,1.99999624456571,0.0002080629567288,X unit root (1)
500,70,2.00001585171932,0.000179256283791783,X unit root (1)
10,100,1.99995059128062,0.0075555453814179,X unit root (1)
30,100,2.00016907295677,0.00235930051235225,X unit root (1)
50,100,2.0000134687738,0.00148383447993725,X unit root (1)
70,100,2.00003121476803,0.00104192232408457,X unit root (1)
100,100,2.00002824619949,0.000684162115346329,X unit root (1)
200,100,2.00001265202422,0.000356258975608148,X unit root (1)
300,100,2.0000047476017,0.000236082141904974,X unit root (1)
400,100,1.99999568302267,0.000173427541454429,X unit root (1)
500,100,2.00000164700324,0.00014007038908321,X unit root (1)
10,200,2.00010693722154,0.00547509133886606,X unit root (1)
30,200,1.99995648376164,0.001637453138347,X unit root (1)
50,200,1.99996720716217,0.00101676931950124,X unit root (1)
70,200,2.00001608344926,0.000774899887842622,X unit root (1)
100,200,1.99999989888087,0.00051182088723123,X unit root (1)
200,200,1.99999785479475,0.000248058849698776,X unit root (1)
300,200,1.99999799843923,0.000169794805433238,X unit root (1)
400,200,1.99999948240104,0.00013064243519539,X unit root (1)
500,200,1.99999525482435,0.000101168183316481,X unit root (1)
10,300,1.99987898395189,0.0039541709748613,X unit root (1)
30,300,2.00003112346663,0.00136894361681079,X unit root (1)
50,300,1.99998239343675,0.000805615741299508,X unit root (1)
70,300,1.99998799450568,0.00058566149309039,X unit root (1)
100,300,2.0000194516463,0.000398537641072574,X unit root (1)
200,300,2.00001078587063,0.000214095282817866,X unit root (1)
300,300,1.99999402141227,0.000134985222962464,X unit root (1)
400,300,1.99999434840146,9.97463615720706e-05,X unit root (1)
500,300,1.99999854774202,8.30456224028143e-05,X unit root (1)
10,400,1.99995622894817,0.00393409879789542,X unit root (1)
30,400,2.00005765692396,0.0012427272302353,X unit root (1)
50,400,1.99996277517964,0.000724271505154796,X unit root (1)
70,400,1.99999232935967,0.00050145295940074,X unit root (1)
100,400,1.99998457840803,0.000371628258151129,X unit root (1)
200,400,1.99999593786362,0.00018892855926096,X unit root (1)
300,400,2.00000240865507,0.000116297399122686,X unit root (1)
400,400,1.99999945120155,9.38559841074093e-05,X unit root (1)
500,400,2.0000011450306,6.88221301935953e-05,X unit root (1)
10,500,2.00015276931605,0.00329854053481204,X unit root (1)
30,500,2.00012534807117,0.00107116625013844,X unit root (1)
50,500,2.00000057802903,0.000650488734434708,X unit root (1)
70,500,2.00000216927143,0.000445069777418528,X unit root (1)
100,500,2.00000140375123,0.000308682058280347,X unit root (1)
200,500,2.0000034396647,0.000162038971670808,X unit root (1)
300,500,1.9999925869082,0.000104619336148995,X unit root (1)
400,500,1.99999655130533,8.0488010602404e-05,X unit root (1)
500,500,2.00000090425974,7.06863634747689e-05,X unit root (1)
10,10,2.00681978691981,0.155305100329284,Kointegration
30,10,1.99973238380692,0.203804908235178,Kointegration
50,10,1.99821793417687,0.228106159701704,Kointegration
70,10,1.99937212129559,0.247675901643773,Kointegration
100,10,2.00044088576474,0.24092322243033,Kointegration
200,10,1.99353224427658,0.260230117288188,Kointegration
300,10,1.99568489138432,0.258111825968906,Kointegration
400,10,1.97219970469747,0.273400501158341,Kointegration
500,10,2.01117369580819,0.274610594044566,Kointegration
10,30,1.99596540328985,0.0907026650014121,Kointegration
30,30,1.9900929313768,0.116476029057044,Kointegration
50,30,2.00300624813035,0.133250309485452,Kointegration
70,30,1.99539210497993,0.13580270352998,Kointegration
100,30,2.00320767629358,0.139043645384344,Kointegration
200,30,1.99216149320564,0.155645547660009,Kointegration
300,30,2.00244544730321,0.139797328727354,Kointegration
400,30,1.99482166541841,0.149846074454506,Kointegration
500,30,2.00402964938852,0.147978731538525,Kointegration
10,50,1.99788319842777,0.0736492764613101,Kointegration
30,50,1.99958869818268,0.0936851539616086,Kointegration
50,50,2.00407471172525,0.100609873004915,Kointegration
70,50,1.9996294375418,0.100058375804739,Kointegration
100,50,2.00556842255725,0.102825973763564,Kointegration
200,50,1.97518204438633,0.109940027607932,Kointegration
300,50,1.99231563848084,0.111825412738058,Kointegration
400,50,2.00394964928725,0.113573153297238,Kointegration
500,50,2.00136375776885,0.118094067145023,Kointegration
10,70,1.99612942810661,0.0675158115746504,Kointegration
30,70,2.00396852460495,0.0777761513005709,Kointegration
50,70,2.00436113392748,0.0842599800144446,Kointegration
70,70,2.00544437501423,0.0846516422526138,Kointegration
100,70,1.99857927693722,0.0937828657521215,Kointegration
200,70,2.00424133082461,0.0921728127598326,Kointegration
300,70,1.99365111541403,0.0928034964874279,Kointegration
400,70,1.99383868084992,0.100064428396564,Kointegration
500,70,1.99318889625889,0.0994351931665359,Kointegration
10,100,1.99875140113444,0.0533939493258702,Kointegration
30,100,1.99477755534821,0.0669701944866589,Kointegration
50,100,2.00017826890933,0.071748597083008,Kointegration
70,100,2.00117254052918,0.0766949924316298,Kointegration
100,100,2.00070099871338,0.0763519896909507,Kointegration
200,100,1.99471468507319,0.077641954780896,Kointegration
300,100,1.99340635184689,0.0817006121255261,Kointegration
400,100,1.99784300308432,0.0775576383672797,Kointegration
500,100,1.99813190454405,0.0799884128449124,Kointegration
10,200,2.00172305986593,0.0339563910737714,Kointegration
30,200,1.9996120433824,0.0456258187490605,Kointegration
50,200,2.00142376334499,0.0483918100019019,Kointegration
70,200,2.00346331648967,0.0530177768336796,Kointegration
100,200,1.99926631652412,0.0539552917632877,Kointegration
200,200,2.00128782949203,0.0555455582181198,Kointegration
300,200,2.00427084078875,0.0552985612821115,Kointegration
400,200,2.00161315040219,0.0570280041641325,Kointegration
500,200,1.99554532761996,0.0562173647330252,Kointegration
10,300,2.00059666416629,0.0301422495021246,Kointegration
30,300,2.00179429008169,0.0389856457288758,Kointegration
50,300,2.00162393891118,0.0412576867269726,Kointegration
70,300,1.99878789922996,0.0424741174545339,Kointegration
100,300,2.00022850700896,0.0434699359108515,Kointegration
200,300,2.00414870999535,0.0468365966853066,Kointegration
300,300,2.0012261928427,0.047033550302868,Kointegration
400,300,1.9949341182705,0.0452864498955412,Kointegration
500,300,1.99915616770637,0.0486186237284962,Kointegration
10,400,1.99924287416032,0.026450768691409,Kointegration
30,400,2.00054686458793,0.0328356433672613,Kointegration
50,400,2.00229375393014,0.0347004339091149,Kointegration
70,400,1.99962678935385,0.0370874819862031,Kointegration
100,400,2.00017773243245,0.03976990379311,Kointegration
200,400,1.99617788977777,0.0402593698903122,Kointegration
300,400,1.99597227368053,0.0396688627846428,Kointegration
400,400,1.99751500385078,0.0419489752316898,Kointegration
500,400,1.99724566653223,0.0389624416453451,Kointegration
10,500,1.99951208284941,0.0228264383427208,Kointegration
30,500,2.00124811403926,0.029685912596173,Kointegration
50,500,1.99885288496142,0.0321336521903373,Kointegration
70,500,2.00184182747244,0.0314189024828601,Kointegration
100,500,2.00035583200696,0.034586767885068,Kointegration
200,500,1.99816703214319,0.0367522950513483,Kointegration
300,500,2.00042111085845,0.034355560259184,Kointegration
400,500,2.00369620957612,0.0363464441123574,Kointegration
500,500,1.99865434112018,0.0359963640522887,Kointegration
10,10,1.9988096810481,0.123593514702117,Y unit root (2)
30,10,2.00583207706383,0.11347327550246,Y unit root (2)
50,10,1.9987150529183,0.114950358956461,Y unit root (2)
70,10,2.00416909758694,0.110624052203515,Y unit root (2)
100,10,1.99277287483659,0.10598949142406,Y unit root (2)
200,10,2.0070702898873,0.104252471824771,Y unit root (2)
300,10,1.99934476819742,0.109888939988869,Y unit root (2)
400,10,2.00341514148201,0.111106819195022,Y unit root (2)
500,10,1.99584775333736,0.108221388975559,Y unit root (2)
10,30,1.9996232736584,0.0740352886617528,Y unit root (2)
30,30,1.99881762958602,0.0681801249161804,Y unit root (2)
50,30,2.00404880725769,0.0677248853994039,Y unit root (2)
70,30,1.9940468678814,0.0661077003281352,Y unit root (2)
100,30,2.0062331357119,0.0619026579542667,Y unit root (2)
200,30,1.998232045364,0.0655888840007958,Y unit root (2)
300,30,1.99940303331326,0.0617735694594288,Y unit root (2)
400,30,1.99950826065526,0.0650577521326096,Y unit root (2)
500,30,2.00014024158037,0.063518096996533,Y unit root (2)
10,50,1.99973213523387,0.0548585730221355,Y unit root (2)
30,50,1.99826858767218,0.0518989029399929,Y unit root (2)
50,50,2.00159587860521,0.0538723260841899,Y unit root (2)
70,50,2.00025623877445,0.0521950170700012,Y unit root (2)
100,50,2.00547477571499,0.0517674798120792,Y unit root (2)
200,50,1.99919710445015,0.0475409799207315,Y unit root (2)
300,50,1.99517365726717,0.0519275911415451,Y unit root (2)
400,50,2.00310396716304,0.0503598264349467,Y unit root (2)
500,50,1.99787415090322,0.0485367151939727,Y unit root (2)
10,70,2.0002978163317,0.0518679586858357,Y unit root (2)
30,70,2.00012383321664,0.0439166024044854,Y unit root (2)
50,70,2.00252903565206,0.0405997975735529,Y unit root (2)
70,70,2.00168429730418,0.0434520496865023,Y unit root (2)
100,70,2.00143113336182,0.0426145613153281,Y unit root (2)
200,70,1.99742156407809,0.0438887945988791,Y unit root (2)
300,70,2.00045332102775,0.0432385623819463,Y unit root (2)
400,70,2.00223074273413,0.0408934736080253,Y unit root (2)
500,70,2.0042798755791,0.0428825463059043,Y unit root (2)
10,100,2.00370688094347,0.0390437386701125,Y unit root (2)
30,100,2.0006583993867,0.0386773514912603,Y unit root (2)
50,100,1.99914822586238,0.0360883425441173,Y unit root (2)
70,100,2.00263499412408,0.0348739800837782,Y unit root (2)
100,100,2.00274998595601,0.0358380147601483,Y unit root (2)
200,100,2.0002906696416,0.0343345290202023,Y unit root (2)
300,100,2.00087400222425,0.0355329310708592,Y unit root (2)
400,100,1.99888932014992,0.0353833727864588,Y unit root (2)
500,100,2.00346592539875,0.0370160317426843,Y unit root (2)
10,200,1.99816712906944,0.0274421129339634,Y unit root (2)
30,200,1.99915582056766,0.0255674411200626,Y unit root (2)
50,200,1.99901977900536,0.0256293519254906,Y unit root (2)
70,200,1.99847967340952,0.0243643393595736,Y unit root (2)
100,200,1.99937565247754,0.0256050675921642,Y unit root (2)
200,200,1.9995140688647,0.0240719374762094,Y unit root (2)
300,200,2.00105178599262,0.0240969836247866,Y unit root (2)
400,200,2.0022134799539,0.0257965408479144,Y unit root (2)
500,200,1.99978388389857,0.0248592290289392,Y unit root (2)
10,300,2.00125535051979,0.0228528288554005,Y unit root (2)
30,300,1.99945568122902,0.0199923476943805,Y unit root (2)
50,300,1.99851134466325,0.0203006840604851,Y unit root (2)
70,300,1.9999561078138,0.0215932269561953,Y unit root (2)
100,300,1.99969266434967,0.0192782588823367,Y unit root (2)
200,300,2.00138190969787,0.0214621148921776,Y unit root (2)
300,300,1.99841912390827,0.0212378034933835,Y unit root (2)
400,300,1.9995907737184,0.0199905950735489,Y unit root (2)
500,300,1.99881483643929,0.019876287623645,Y unit root (2)
10,400,1.99958300514224,0.0209056945161898,Y unit root (2)
30,400,1.99880930292184,0.0186724564629865,Y unit root (2)
50,400,2.00070884411207,0.0178153959538479,Y unit root (2)
70,400,1.99818473643997,0.017227175896039,Y unit root (2)
100,400,1.99855483949119,0.0180007277695854,Y unit root (2)
200,400,2.00013618926225,0.0174616707024293,Y unit root (2)
300,400,2.00034069852855,0.0174944363182804,Y unit root (2)
400,400,1.99767460494421,0.0182744825394601,Y unit root (2)
500,400,2.00081780718261,0.0171067819471628,Y unit root (2)
10,500,2.00033827542929,0.0171876551744371,Y unit root (2)
30,500,1.99998859023459,0.0170136797436503,Y unit root (2)
50,500,2.0001336821103,0.0155763244500898,Y unit root (2)
70,500,1.99948804677208,0.0161739576428926,Y unit root (2)
100,500,2.00005092563668,0.0158788293060567,Y unit root (2)
200,500,2.00041504757637,0.014946828822819,Y unit root (2)
300,500,1.99962353678946,0.0150130575904448,Y unit root (2)
400,500,2.00147155894441,0.0155364121714501,Y unit root (2)
500,500,1.99955301709696,0.0162884260418545,Y unit root (2)
10,10,1.99917691268699,0.0329346878793664,X unit root (2)
30,10,2.00067085091407,0.0147309617545114,X unit root (2)
50,10,2.00083364056226,0.00881424257413377,X unit root (2)
70,10,1.99987868593095,0.00624759384942519,X unit root (2)
