Periods,Units,beta,beta_sd,Type
400,200,2.00005618403392,0.0017883195362726,Stationær
500,200,2.00002412462274,0.00151332688533753,Stationær
10,300,2.00052335315271,0.00874297870178812,Stationær
30,300,2.00016290197022,0.00520367629780852,Stationær
50,300,1.99977633572306,0.00405091655681387,Stationær
70,300,1.99992385846857,0.00355548449261729,Stationær
100,300,2.00002296377368,0.00293684801725887,Stationær
200,300,2.00011627680816,0.00202503151478173,Stationær
300,300,2.00009695777458,0.00153192680843139,Stationær
400,300,1.99996464363252,0.00144975610247915,Stationær
500,300,1.99996479934485,0.00124061026547352,Stationær
10,400,2.00033838049049,0.00804136529404607,Stationær
30,400,1.99976282297043,0.0044401938871255,Stationær
50,400,1.99987479593751,0.00344232063949459,Stationær
70,400,2.00002360840697,0.00314654459279263,Stationær
100,400,2.00007272627775,0.00249761498697475,Stationær
200,400,1.99986797390329,0.00168537022401839,Stationær
300,400,1.99992831260213,0.0014677495552296,Stationær
400,400,1.99988941417542,0.00126234881805728,Stationær
500,400,2.00003528675472,0.00116299735881217,Stationær
10,500,2.00006613537022,0.00712955156350213,Stationær
30,500,1.99984289804492,0.00405698328713522,Stationær
50,500,1.99986904489969,0.00327560961199818,Stationær
70,500,1.99991982182586,0.00279570554571579,Stationær
100,500,1.99995548109018,0.00222113904010722,Stationær
200,500,2.00011865917578,0.0015426083918602,Stationær
300,500,1.99998361810632,0.00127745878587548,Stationær
400,500,2.00009168937706,0.00115685127474174,Stationær
500,500,2.00003265499402,0.00103348929548511,Stationær
10,10,7.14289716219053,0.829900943362647,Begge unit root (1)
30,10,20.0197027137521,2.50877508893815,Begge unit root (1)
50,10,32.8285102490251,4.43911093611832,Begge unit root (1)
70,10,45.873609301009,6.130325921473,Begge unit root (1)
100,10,65.206236178243,8.72163189463508,Begge unit root (1)
200,10,128.077024536461,17.9484678205892,Begge unit root (1)
300,10,195.298252881079,24.2809800461932,Begge unit root (1)
400,10,260.790894973742,35.7066980792432,Begge unit root (1)
500,10,321.453232879204,44.3109940354039,Begge unit root (1)
10,30,7.23404148604507,0.44427518193922,Begge unit root (1)
30,30,20.5324206355606,1.33867134861331,Begge unit root (1)
50,30,33.7334207335729,2.40334375350898,Begge unit root (1)
70,30,46.8926929736628,3.19666650991517,Begge unit root (1)
100,30,66.7219732850744,4.66959881315106,Begge unit root (1)
200,30,132.880867724788,9.37155254566069,Begge unit root (1)
