Periods,Units,beta,beta_sd,Type
100,400,50.9098769037897,2.37363380557289,Begge unit root (1)
200,400,100.591022447446,4.76507018570375,Begge unit root (1)
300,400,151.119103961387,7.30523033354832,Begge unit root (1)
400,400,201.953011332857,10.0097311270312,Begge unit root (1)
500,400,250.227135295684,13.2770132270547,Begge unit root (1)
10,500,5.98179917936154,0.201584983691148,Begge unit root (1)
30,500,15.9764689208551,0.615034285092126,Begge unit root (1)
50,500,26.038626762441,1.03557754875049,Begge unit root (1)
70,500,35.9927401887602,1.58761653815334,Begge unit root (1)
100,500,51.1807893719722,2.13732106403248,Begge unit root (1)
200,500,101.025682545231,4.6107146868422,Begge unit root (1)
300,500,150.348664245492,6.63089234285739,Begge unit root (1)
400,500,200.838604066309,8.6895953613423,Begge unit root (1)
500,500,250.298095581334,11.2022782917115,Begge unit root (1)
10,10,1.001882374527,0.224505159668773,Y unit root (1)
30,10,1.01189024317988,0.198739421588959,Y unit root (1)
50,10,1.00099150824673,0.19599129587406,Y unit root (1)
70,10,0.983199278103871,0.193296439196903,Y unit root (1)
100,10,1.00803023980307,0.204514255701162,Y unit root (1)
200,10,1.00978992974679,0.201410480669976,Y unit root (1)
300,10,0.992916312794853,0.182850602181674,Y unit root (1)
400,10,1.00107719354382,0.193230405062994,Y unit root (1)
500,10,0.999227471775847,0.195565270357726,Y unit root (1)
10,30,0.995921468171384,0.127582086923904,Y unit root (1)
30,30,0.997325910312406,0.110908812567495,Y unit root (1)
50,30,1.00692427713761,0.111837188513508,Y unit root (1)
70,30,1.00422309234071,0.115306081333722,Y unit root (1)
100,30,1.00327011655041,0.111746152906517,Y unit root (1)
200,30,1.00554001028457,0.107929497676643,Y unit root (1)
300,30,1.00232058419619,0.118490882200577,Y unit root (1)
400,30,0.995946069704845,0.114773576069078,Y unit root (1)
500,30,1.00369365217173,0.105744543055517,Y unit root (1)
10,50,0.993400270052821,0.0971765652553606,Y unit root (1)
30,50,0.993200555552999,0.0917600050415208,Y unit root (1)
50,50,1.00354976572549,0.0908052850331974,Y unit root (1)
70,50,1.0004865684408,0.0869955626443847,Y unit root (1)
100,50,0.997110794776267,0.092898116290887,Y unit root (1)
200,50,1.00007678343519,0.0848206697327406,Y unit root (1)
300,50,1.00351989779588,0.0882259098644578,Y unit root (1)
400,50,1.00942070101859,0.0867114396793967,Y unit root (1)
500,50,1.00446624688208,0.0873041560114057,Y unit root (1)
10,70,0.999418634411553,0.081596979528105,Y unit root (1)
30,70,0.995982222647639,0.0743344845196778,Y unit root (1)
50,70,1.00210380083704,0.0739729152454154,Y unit root (1)
70,70,0.997642257336399,0.0736058983621453,Y unit root (1)
100,70,0.995631801895074,0.0767707118408643,Y unit root (1)
200,70,1.00081343665864,0.0737635373747306,Y unit root (1)
300,70,1.00059469208873,0.0744224824749276,Y unit root (1)
400,70,1.00109983501189,0.0736683744206146,Y unit root (1)
500,70,1.00241877907379,0.0715986661517312,Y unit root (1)
10,100,0.990998339979693,0.0720055327097503,Y unit root (1)
30,100,1.00001030707194,0.0671717658493551,Y unit root (1)
50,100,0.998657344049804,0.0602775621146256,Y unit root (1)
70,100,0.996948261687271,0.0613530970096647,Y unit root (1)
100,100,0.995993161044276,0.0621415092245119,Y unit root (1)
200,100,0.999525180350202,0.0632958271035849,Y unit root (1)
300,100,0.999653462871545,0.0660051734509845,Y unit root (1)
400,100,1.00080453781575,0.0602721388347454,Y unit root (1)
500,100,0.998783873523477,0.0609533449515233,Y unit root (1)
10,200,1.00218470385687,0.0491748592037185,Y unit root (1)
30,200,1.0012082842452,0.0463767681779997,Y unit root (1)
50,200,1.0003544162765,0.0450932882848427,Y unit root (1)
70,200,0.999069977394973,0.0443906152850971,Y unit root (1)
100,200,1.0021978468545,0.0449592795751181,Y unit root (1)
200,200,0.997932432634824,0.0456002427411059,Y unit root (1)
300,200,0.999263279525977,0.0451159359781086,Y unit root (1)
400,200,1.00004372851978,0.043565616416608,Y unit root (1)
500,200,0.998874709787695,0.0444387598528304,Y unit root (1)
10,300,0.999393586811511,0.0368653348079565,Y unit root (1)
30,300,0.999136221489866,0.0387934401984848,Y unit root (1)
50,300,1.00183915986825,0.0381967114482633,Y unit root (1)
70,300,1.00112368589219,0.0359042667517256,Y unit root (1)
100,300,0.99673779846986,0.0366042417317684,Y unit root (1)
200,300,1.00156802718225,0.0328267321382929,Y unit root (1)
300,300,0.998096886455821,0.0332676482836236,Y unit root (1)
400,300,1.00106981118516,0.0364198164791848,Y unit root (1)
500,300,1.00188058289924,0.0333011950944544,Y unit root (1)
10,400,1.00248084889123,0.0351302617734444,Y unit root (1)
30,400,0.999596904625719,0.0300116129161633,Y unit root (1)
50,400,1.00005270947524,0.0314581973956368,Y unit root (1)
70,400,0.999451357455763,0.0297970429604744,Y unit root (1)
100,400,0.999121222917376,0.0293899159351471,Y unit root (1)
200,400,0.99796568206215,0.0305622377455259,Y unit root (1)
300,400,1.00030558136046,0.0313685344835159,Y unit root (1)
400,400,0.997761274720592,0.0294891319394921,Y unit root (1)
500,400,1.00018720694308,0.0295800567250843,Y unit root (1)
10,500,0.998110884695838,0.0318630637906594,Y unit root (1)
30,500,0.99995352169171,0.0281428839280059,Y unit root (1)
50,500,1.00048939560362,0.0277785942090867,Y unit root (1)
70,500,0.997839295084459,0.0286604452767852,Y unit root (1)
100,500,0.998463447717308,0.0284707431224112,Y unit root (1)
200,500,1.00162702150068,0.0286978337679806,Y unit root (1)
300,500,1.00033737456268,0.0272395120814,Y unit root (1)
400,500,0.998530210869225,0.0284932438479827,Y unit root (1)
500,500,1.00030423720327,0.0280619239789917,Y unit root (1)
10,10,2.00369885792625,0.0412965113706121,X unit root (1)
30,10,2.00049111253866,0.0135526477166853,X unit root (1)
50,10,1.99962520633134,0.00784804339499961,X unit root (1)
70,10,1.99958680355373,0.00573219494392471,X unit root (1)
100,10,2.00013976004502,0.00400282543073161,X unit root (1)
200,10,1.99994833278359,0.00200983848985394,X unit root (1)
300,10,2.00001240647198,0.0014081579602942,X unit root (1)
400,10,2.00003238251069,0.00102382456875174,X unit root (1)
500,10,2.00001029475255,0.000749229388693776,X unit root (1)
10,30,2.00030347786925,0.0237133783025128,X unit root (1)
30,30,2.00028343012166,0.0076447396907408,X unit root (1)
50,30,1.99991935750498,0.00459481077019888,X unit root (1)
70,30,2.00004510022523,0.00316452389552419,X unit root (1)
100,30,1.99982603823224,0.00232192621577744,X unit root (1)
200,30,2.00007995728499,0.00115453088001997,X unit root (1)
300,30,1.99993224105119,0.000778199631649999,X unit root (1)
400,30,1.99997805606278,0.000567822042167239,X unit root (1)
500,30,1.9999964511107,0.000455411725098403,X unit root (1)
10,50,1.99962730983814,0.0179792460913177,X unit root (1)
30,50,2.00037436767527,0.00626869822354104,X unit root (1)
