Periods,Units,beta,beta_sd,Type
10,400,7.33117678147594,0.122957853867135,Begge unit root (1)
30,400,20.6751221764603,0.349582780509104,Begge unit root (1)
50,400,33.9827591489844,0.596013507411716,Begge unit root (1)
70,400,47.2655699519508,0.851334573910383,Begge unit root (1)
100,400,67.303650827548,1.25179899639075,Begge unit root (1)
200,400,133.83501669194,2.35447517509739,Begge unit root (1)
300,400,200.281730612208,3.64999505252229,Begge unit root (1)
400,400,267.220122777384,5.12140025307674,Begge unit root (1)
500,400,333.662526321166,6.38592006839606,Begge unit root (1)
10,500,7.32441439892511,0.101908907713611,Begge unit root (1)
30,500,20.665316661899,0.335507897415349,Begge unit root (1)
50,500,33.9940442083611,0.511439707404007,Begge unit root (1)
70,500,47.3098369169318,0.747793915783245,Begge unit root (1)
100,500,67.2644069896575,1.11041084841181,Begge unit root (1)
200,500,133.989402583311,2.12711891693351,Begge unit root (1)
300,500,200.474962852659,3.16210365545288,Begge unit root (1)
400,500,267.179835453871,4.33187409986302,Begge unit root (1)
500,500,334.080166880145,5.26754356022265,Begge unit root (1)
10,10,1.70747120130346,0.380379191306074,Y unit root (1)
30,10,1.86730958455899,0.454885647219746,Y unit root (1)
50,10,1.8736600232868,0.411360114657093,Y unit root (1)
70,10,1.85523199457982,0.430646738724282,Y unit root (1)
100,10,1.88700024581349,0.427836592685805,Y unit root (1)
200,10,1.88590397716418,0.435017872642981,Y unit root (1)
300,10,1.93028917220465,0.447608608892744,Y unit root (1)
400,10,1.91596887726209,0.465967786728376,Y unit root (1)
500,10,1.90869820780518,0.433925994551534,Y unit root (1)
10,30,1.79392425126845,0.226128215865172,Y unit root (1)
30,30,1.90329142340469,0.256173033200089,Y unit root (1)
50,30,1.93398991034701,0.256783994982117,Y unit root (1)
70,30,1.93174380678459,0.246518517635421,Y unit root (1)
100,30,1.95105128269778,0.260857690767311,Y unit root (1)
200,30,1.95617408720879,0.256852104032532,Y unit root (1)
300,30,1.94078078683909,0.26423469890805,Y unit root (1)
400,30,1.94012279828787,0.258179246156911,Y unit root (1)
500,30,1.95696403053189,0.267252908991891,Y unit root (1)
10,50,1.78251129325305,0.182301365133806,Y unit root (1)
30,50,1.92438110120277,0.191969167489735,Y unit root (1)
50,50,1.94329934346278,0.197645163938156,Y unit root (1)
70,50,1.96038140500964,0.195620978421965,Y unit root (1)
100,50,1.96602109890618,0.202485953262125,Y unit root (1)
200,50,1.96868013887547,0.208263251377402,Y unit root (1)
300,50,1.98390357681185,0.202593692643342,Y unit root (1)
400,50,1.95289370552433,0.204221681704418,Y unit root (1)
500,50,1.97468355960638,0.207818632647191,Y unit root (1)
10,70,1.79231845368661,0.154815798907516,Y unit root (1)
30,70,1.91838742365226,0.165828415895011,Y unit root (1)
50,70,1.94724395223036,0.167389796097162,Y unit root (1)
70,70,1.96049271593719,0.176487849614594,Y unit root (1)
100,70,1.95775603297053,0.171510486920863,Y unit root (1)
200,70,1.96839769615831,0.168481573858276,Y unit root (1)
300,70,1.98322350514358,0.182374503854379,Y unit root (1)
400,70,1.97651931902394,0.178933462208119,Y unit root (1)
500,70,1.98034309917229,0.16931854033542,Y unit root (1)
10,100,1.79939523186042,0.134043978399636,Y unit root (1)
30,100,1.93373111019046,0.140066626741685,Y unit root (1)
50,100,1.94864731339889,0.143075726441767,Y unit root (1)
70,100,1.9747568438429,0.143266933279698,Y unit root (1)
100,100,1.96903897956782,0.145427794540486,Y unit root (1)
200,100,1.97762363722748,0.145798129376823,Y unit root (1)
300,100,1.98194779582915,0.13724323695136,Y unit root (1)
400,100,1.98826483430011,0.138406852867963,Y unit root (1)
500,100,1.98806839986944,0.14534298865458,Y unit root (1)
10,200,1.79873853147001,0.0922835637358368,Y unit root (1)
30,200,1.93074282931876,0.0990882601637557,Y unit root (1)
50,200,1.95606219473868,0.101557448961523,Y unit root (1)
70,200,1.96599532667954,0.099650540245805,Y unit root (1)
100,200,1.96873170061866,0.0995506700701823,Y unit root (1)
200,200,1.97899949893563,0.102906604721856,Y unit root (1)
300,200,1.98445863218393,0.105559455683184,Y unit root (1)
400,200,1.98706916110885,0.101453394140199,Y unit root (1)
500,200,1.99393767025002,0.104605221639905,Y unit root (1)
10,300,1.79983776453082,0.0720203552330153,Y unit root (1)
30,300,1.93381640035241,0.077342671595561,Y unit root (1)
50,300,1.9528888183159,0.0826405686156741,Y unit root (1)
70,300,1.96368720644339,0.0809342682725256,Y unit root (1)
100,300,1.97380244338351,0.0788049799766959,Y unit root (1)
200,300,1.98749967773632,0.084308589258982,Y unit root (1)
300,300,1.98808517565738,0.0849734593291308,Y unit root (1)
400,300,1.9880678033622,0.0837129630152144,Y unit root (1)
500,300,1.98918398873618,0.0859784359578631,Y unit root (1)
10,400,1.7950175929847,0.0602598637180573,Y unit root (1)
30,400,1.9332141196524,0.0698238911701138,Y unit root (1)
50,400,1.95812039186686,0.0720106288050083,Y unit root (1)
70,400,1.97048978442903,0.074550093779246,Y unit root (1)
100,400,1.97683201123095,0.071407143633404,Y unit root (1)
200,400,1.98646066652154,0.0721614886272562,Y unit root (1)
300,400,1.99493947492134,0.0734475047784037,Y unit root (1)
400,400,1.99371049363336,0.073446901557371,Y unit root (1)
500,400,1.99717586412137,0.069960626544798,Y unit root (1)
10,500,1.80030239664757,0.0577272637646386,Y unit root (1)
30,500,1.93215050216466,0.0605821213200009,Y unit root (1)
50,500,1.95961733533343,0.0627870398433,Y unit root (1)
70,500,1.9639190177227,0.0633412741811047,Y unit root (1)
100,500,1.97370033381513,0.064174806735512,Y unit root (1)
200,500,1.9918215286415,0.0657158641345782,Y unit root (1)
300,500,1.99059342711582,0.064826781280541,Y unit root (1)
400,500,1.98846969746237,0.06808887381847,Y unit root (1)
500,500,1.99676034204664,0.0586156361299182,Y unit root (1)
10,10,1.99920798965255,0.0270609744444605,X unit root (1)
30,10,2.00015246533834,0.00825817964012287,X unit root (1)
50,10,1.99984471803651,0.00490386727834367,X unit root (1)
70,10,1.99986828470137,0.00371888174836079,X unit root (1)
100,10,1.99993362414124,0.00245921325941359,X unit root (1)
200,10,2.00012947718268,0.0012086855027587,X unit root (1)
300,10,2.00003504218924,0.000821088913196667,X unit root (1)
400,10,1.99997892165283,0.000662996939584338,X unit root (1)
500,10,1.9999967168011,0.000469892464423955,X unit root (1)
10,30,1.99903470441465,0.0140102391580627,X unit root (1)
30,30,1.9996127467255,0.0045684962106207,X unit root (1)
50,30,2.00000187951824,0.0027096627125056,X unit root (1)
70,30,2.0000995188033,0.00194500518528765,X unit root (1)
100,30,2.00000326792155,0.00136714904634324,X unit root (1)
200,30,2.00001698175003,0.000650075028397025,X unit root (1)
300,30,2.00001580358314,0.000448596598952377,X unit root (1)
400,30,1.99997824854247,0.000335644091378304,X unit root (1)
500,30,2.0000264684971,0.00025231215650836,X unit root (1)
10,50,2.00074983570426,0.0105236858253591,X unit root (1)
30,50,2.00002371915063,0.0034573452079084,X unit root (1)
50,50,1.99998028059621,0.00206024031544367,X unit root (1)
70,50,2.00005169238797,0.00145863366200978,X unit root (1)
100,50,1.99999677761931,0.000947031241229612,X unit root (1)
200,50,1.99998893250229,0.000511586791896126,X unit root (1)
300,50,1.99999846759223,0.000333564046173134,X unit root (1)
400,50,1.99999580731951,0.000250994666509647,X unit root (1)
500,50,2.0000074617213,0.000197048478091209,X unit root (1)
10,70,1.99980972210463,0.00891062019976308,X unit root (1)
30,70,2.00002117305108,0.00294252257280633,X unit root (1)
50,70,1.9998537421538,0.00169587259362392,X unit root (1)
70,70,1.99995464613005,0.00121314040000803,X unit root (1)
100,70,2.00001403265205,0.00094431250207294,X unit root (1)
200,70,1.99996278207012,0.000408150575061974,X unit root (1)
300,70,1.99998804195673,0.000276560080815687,X unit root (1)
400,70,2.00000506807111,0.000229711994448688,X unit root (1)
500,70,2.00001028367124,0.00017733476708486,X unit root (1)
10,100,2.00028879023417,0.00773225948279382,X unit root (1)
30,100,1.99990108461258,0.00247736749099772,X unit root (1)
50,100,1.99994713352476,0.00146905542579835,X unit root (1)
70,100,2.00004184807831,0.00101104938713407,X unit root (1)
100,100,2.00005464784869,0.000705380973009581,X unit root (1)
200,100,2.00001605222969,0.000350950450557204,X unit root (1)
300,100,1.9999993311264,0.000238741156516575,X unit root (1)
400,100,1.99999463122592,0.000184528827706748,X unit root (1)
500,100,2.00000556549471,0.000143238598773846,X unit root (1)
10,200,2.00007785329315,0.00527913117870511,X unit root (1)
30,200,1.99998406270533,0.00171852468848701,X unit root (1)
50,200,1.99998511132806,0.00104729792988529,X unit root (1)
70,200,1.99996838548924,0.000714421792150474,X unit root (1)
100,200,1.99995867209661,0.000520777382788211,X unit root (1)
200,200,1.99999117998536,0.000234912812888374,X unit root (1)
300,200,2.00000176182889,0.000167866186086473,X unit root (1)
400,200,2.00000449117926,0.000128741794870352,X unit root (1)
500,200,1.99999575246848,0.000101841340031852,X unit root (1)
10,300,2.0001981707763,0.00410615228076712,X unit root (1)
30,300,2.00003935329563,0.00131399530981182,X unit root (1)
50,300,1.99995311100406,0.000826045456295426,X unit root (1)
70,300,1.99997483791419,0.000586849002333696,X unit root (1)
100,300,2.00001865468068,0.000426130321424882,X unit root (1)
200,300,2.00001095623654,0.000216602022830434,X unit root (1)
300,300,2.00000109900728,0.000140474162244989,X unit root (1)
400,300,2.00000266865181,0.000100313893736678,X unit root (1)
500,300,1.99999458056983,8.53538154362624e-05,X unit root (1)
10,400,1.99991193144285,0.00364236907308195,X unit root (1)
30,400,1.99993068742559,0.00124433755186474,X unit root (1)
50,400,2.00003392917498,0.000707189608230701,X unit root (1)
70,400,1.9999807944132,0.000478465441117134,X unit root (1)
100,400,1.99998298515572,0.000376041870131504,X unit root (1)
200,400,2.00000291996977,0.000185597576562303,X unit root (1)
300,400,2.00000660388374,0.000116177163821397,X unit root (1)
400,400,2.00000160122571,8.62090299597503e-05,X unit root (1)
500,400,1.99999989650315,7.03962115929141e-05,X unit root (1)
10,500,2.00001736601084,0.00353031407647481,X unit root (1)
30,500,1.99996314085128,0.00114520468615037,X unit root (1)
50,500,1.99998092117824,0.000649773659729164,X unit root (1)
70,500,2.00000269229606,0.000438609983390214,X unit root (1)
100,500,2.0000086793622,0.000312425843010246,X unit root (1)
200,500,2.00001649343652,0.000150362752616635,X unit root (1)
300,500,1.99999616622334,0.000109216360175721,X unit root (1)
400,500,2.00000417277798,7.71794388602881e-05,X unit root (1)
500,500,1.99999834883938,6.16026885126626e-05,X unit root (1)
10,10,2.0023174620424,0.16162625400983,Kointegration
30,10,1.99676864485031,0.19881224726626,Kointegration
50,10,1.99661992562618,0.232370206161233,Kointegration
70,10,1.97974915710009,0.225155162811802,Kointegration
100,10,2.00321693000845,0.260408688465287,Kointegration
200,10,1.98797239392562,0.25344016409204,Kointegration
300,10,2.00428312014039,0.258162137783612,Kointegration
400,10,2.00325104454053,0.247443448712038,Kointegration
500,10,2.03187352159172,0.267680534765943,Kointegration
10,30,1.99908762234437,0.0869459652639921,Kointegration
30,30,1.98908141968836,0.121343324080023,Kointegration
50,30,2.00158951405516,0.126760086088469,Kointegration
70,30,1.99534241555548,0.134129932817281,Kointegration
100,30,2.00074840950042,0.143259211749264,Kointegration
200,30,2.00548387562325,0.141121030618534,Kointegration
300,30,1.99591408166079,0.149529496672681,Kointegration
400,30,1.99594609048903,0.145805150263858,Kointegration
500,30,1.9975434291609,0.149393969161669,Kointegration
10,50,2.00243303419725,0.0719790964063805,Kointegration
30,50,2.00331806607943,0.0980562160497039,Kointegration
50,50,2.00535265544432,0.10107017244358,Kointegration
70,50,1.99974394512088,0.104637121522473,Kointegration
100,50,1.99901921023257,0.107209466014986,Kointegration
200,50,2.00655242748524,0.113341005125224,Kointegration
300,50,1.98816555102785,0.116522760162664,Kointegration
400,50,2.00292085924543,0.113945149759597,Kointegration
500,50,1.99711773336429,0.115549051881745,Kointegration
10,70,1.99845710139614,0.057315178887024,Kointegration
30,70,1.99979034388676,0.0772407135922579,Kointegration
50,70,1.99761856108476,0.0890647539056396,Kointegration
70,70,2.00556531982493,0.0868253742292244,Kointegration
100,70,1.99928195161099,0.0940263913508885,Kointegration
200,70,1.99768638282474,0.0965115596098787,Kointegration
300,70,2.00029961011798,0.0962541749186069,Kointegration
400,70,2.00433608402589,0.0932169685681848,Kointegration
500,70,1.99769360069126,0.100542070808024,Kointegration
10,100,1.99591371217454,0.0495500298453248,Kointegration
30,100,1.99624314038393,0.0663341297489499,Kointegration
50,100,1.99891771882694,0.0720739296948261,Kointegration
70,100,2.00504355866633,0.0717798300862245,Kointegration
100,100,1.99691566835359,0.0781668856846845,Kointegration
200,100,2.0026855664168,0.0789704804924031,Kointegration
300,100,2.00046321632927,0.0859160435481935,Kointegration
400,100,2.00557881119105,0.0776072585530601,Kointegration
500,100,1.99946115188112,0.0789841077885621,Kointegration
10,200,2.00189321631108,0.0347364051256041,Kointegration
30,200,2.00377695973978,0.0496618936953007,Kointegration
50,200,2.000741155735,0.0477272740662562,Kointegration
70,200,2.0010099403299,0.0506818362746242,Kointegration
100,200,2.0007252537237,0.0531685394097503,Kointegration
200,200,1.99719064023876,0.0614855336212867,Kointegration
300,200,1.99474649557868,0.0568683296493328,Kointegration
400,200,1.9964688593285,0.0542830995702826,Kointegration
500,200,2.00008780298272,0.0586616562461943,Kointegration
10,300,2.00163973201547,0.0288805724661897,Kointegration
30,300,2.00094918084213,0.0392456163955987,Kointegration
50,300,1.99605856171552,0.0419275840406046,Kointegration
70,300,1.99968669688889,0.0408267782379029,Kointegration
100,300,2.00013096061663,0.0449797963796163,Kointegration
200,300,2.00010321619007,0.0456644149022908,Kointegration
300,300,1.99857381752802,0.0487015873044399,Kointegration
400,300,1.99665342545794,0.0483992700625666,Kointegration
500,300,1.99995400554752,0.0454703276465529,Kointegration
10,400,1.99897954294271,0.0246051735340106,Kointegration
30,400,1.99811558497773,0.0329500773331399,Kointegration
50,400,2.00027952863975,0.035323759416356,Kointegration
70,400,2.00061061528061,0.0355331528019696,Kointegration
100,400,1.99981086539627,0.0370691174480768,Kointegration
200,400,2.00119339611892,0.0380023216597899,Kointegration
300,400,1.99967779138104,0.0398425042184326,Kointegration
400,400,2.00117443938739,0.0393681941432531,Kointegration
500,400,2.00036892321375,0.0391488328126506,Kointegration
10,500,1.9999591287365,0.0216676182718165,Kointegration
30,500,2.0015216565525,0.0287205375744744,Kointegration
50,500,1.99835796741581,0.0323811375955346,Kointegration
70,500,1.99898556669708,0.0331737031272872,Kointegration
100,500,2.00100309273633,0.0326479882452223,Kointegration
200,500,2.00010025856334,0.0356205673204902,Kointegration
300,500,1.99936621888608,0.038432489202662,Kointegration
400,500,2.00175407873375,0.0341700331978499,Kointegration
500,500,1.99909241485426,0.0358182876222848,Kointegration
10,10,1.99264624816527,0.128461536829057,Y unit root (2)
30,10,2.00019679084775,0.115586495713076,Y unit root (2)
50,10,2.00326363665958,0.110338422354518,Y unit root (2)
70,10,2.00110854441515,0.114970266640827,Y unit root (2)
100,10,1.99504881627701,0.10859582652301,Y unit root (2)
200,10,1.99735158021533,0.110209250102114,Y unit root (2)
300,10,1.9920102834946,0.110229903427186,Y unit root (2)
400,10,2.0067804686755,0.106443522363729,Y unit root (2)
500,10,2.00666144460534,0.113372811564956,Y unit root (2)
10,30,2.0033669312148,0.0709344839814263,Y unit root (2)
30,30,1.99837011777432,0.064761310992889,Y unit root (2)
50,30,2.00055272695684,0.066611474397207,Y unit root (2)
70,30,1.99370744065455,0.0671746684517753,Y unit root (2)
100,30,1.99704636458018,0.0668896261049558,Y unit root (2)
200,30,2.00215794198007,0.0672355204951745,Y unit root (2)
300,30,1.99922735947829,0.06404990746235,Y unit root (2)
400,30,2.00074070398199,0.0641277811728321,Y unit root (2)
500,30,2.00062235483234,0.0643833601172698,Y unit root (2)
10,50,2.0000515266763,0.0557831719066058,Y unit root (2)
30,50,2.00454679587671,0.0515659054084494,Y unit root (2)
50,50,2.00266892522465,0.0505661946020275,Y unit root (2)
70,50,1.99793039834678,0.0478202438561691,Y unit root (2)
100,50,2.00129023694859,0.0508708219751232,Y unit root (2)
200,50,1.99944140069438,0.0480857935175611,Y unit root (2)
300,50,2.00440682348967,0.0503496604099079,Y unit root (2)
400,50,2.0029187291949,0.0497162916403677,Y unit root (2)
500,50,1.99901608856935,0.0483767988733127,Y unit root (2)
10,70,2.00273366234913,0.0481207700615593,Y unit root (2)
30,70,2.00017544667626,0.0452357816013939,Y unit root (2)
50,70,2.0012099166219,0.0429246697813336,Y unit root (2)
70,70,1.99887603307238,0.0432921084172557,Y unit root (2)
100,70,2.00056578540255,0.0441738248439191,Y unit root (2)
200,70,1.99819133524225,0.0438749911103949,Y unit root (2)
300,70,1.99887303585051,0.0426996675854204,Y unit root (2)
400,70,1.99672403220274,0.0406504599633567,Y unit root (2)
500,70,1.99966051944758,0.0442220834612093,Y unit root (2)
10,100,2.00389899916232,0.0397862387441619,Y unit root (2)
30,100,2.0019938510949,0.0360084138312534,Y unit root (2)
50,100,2.00080607841687,0.0352543357555641,Y unit root (2)
70,100,1.99889051507591,0.0350579726189648,Y unit root (2)
100,100,2.00132631955567,0.0348347751793643,Y unit root (2)
200,100,1.9981083359178,0.0352827809095946,Y unit root (2)
300,100,1.99967063723693,0.0368163128829108,Y unit root (2)
400,100,1.99932852806581,0.0346622508996654,Y unit root (2)
500,100,2.00016667561363,0.0338878826403402,Y unit root (2)
10,200,1.99930748715507,0.0290709972277861,Y unit root (2)
30,200,1.99858365639123,0.0265876598398179,Y unit root (2)
50,200,1.99892092399702,0.0236209971230353,Y unit root (2)
70,200,1.99998137373474,0.0259532299505248,Y unit root (2)
100,200,2.00033019402048,0.0241354639405709,Y unit root (2)
200,200,1.9991133071644,0.0242736998291809,Y unit root (2)
300,200,1.9996974922227,0.02353993896868,Y unit root (2)
400,200,2.00317567013725,0.0241133972838022,Y unit root (2)
500,200,2.00107975445463,0.0258323471496799,Y unit root (2)
10,300,2.00159669632381,0.023764369712157,Y unit root (2)
30,300,1.99954455207049,0.0220283860619553,Y unit root (2)
50,300,2.00225108091304,0.0214871176183174,Y unit root (2)
70,300,1.99948992144749,0.0199902983731705,Y unit root (2)
100,300,1.9989350703609,0.0198843134072222,Y unit root (2)
200,300,2.00062739538925,0.020737514119528,Y unit root (2)
300,300,2.0001140876207,0.0211388357079629,Y unit root (2)
400,300,2.00046738877564,0.0211127047418475,Y unit root (2)
500,300,2.0000136780231,0.0209093114586284,Y unit root (2)
10,400,2.00075706244179,0.019952282185952,Y unit root (2)
30,400,1.99944410356303,0.0188516260608647,Y unit root (2)
50,400,1.99998797430394,0.0179153972602045,Y unit root (2)
70,400,2.00067747997759,0.0187499076182661,Y unit root (2)
100,400,1.99985943636653,0.0172095588194848,Y unit root (2)
200,400,2.00144315409939,0.0177227367755126,Y unit root (2)
300,400,2.00000479257419,0.0174509983412762,Y unit root (2)
400,400,1.99946196118039,0.017779934218344,Y unit root (2)
500,400,1.99981707004337,0.0177365984176699,Y unit root (2)
10,500,1.9995181778279,0.0183321020199837,Y unit root (2)
30,500,2.00073408971655,0.0163244480823177,Y unit root (2)
50,500,2.00051541728769,0.0160841361572443,Y unit root (2)
70,500,1.99927780137176,0.0154875829539849,Y unit root (2)
100,500,1.99924885255133,0.0162766908725583,Y unit root (2)
200,500,1.99966051969659,0.0161092335382248,Y unit root (2)
300,500,2.00154122375675,0.0158839310315401,Y unit root (2)
400,500,2.00079501768511,0.0151304205578339,Y unit root (2)
500,500,2.00037527738746,0.0153127471304671,Y unit root (2)
10,10,2.00001355820328,0.0340303098893066,X unit root (2)
30,10,2.00044391029019,0.0146732567183098,X unit root (2)
50,10,1.99956462464417,0.00933704974586409,X unit root (2)
70,10,2.00001615097415,0.00701230194746054,X unit root (2)
100,10,2.00021344905998,0.00453574689661213,X unit root (2)
